design,n,m,rho,nrho,sigma,tpi,tier
design_12748,70,80,0.033126293995859216,2.318840579710145,0.6566962768281848,0.34330372317181523,precarious
design_12749,69,80,0.03410059676044331,2.3529411764705883,0.6519202405202649,0.34807975947973513,precarious
design_12750,40,46,0.05897435897435897,2.358974358974359,0.6510860492118233,0.34891395078817666,precarious
design_12751,54,60,0.041928721174004195,2.2641509433962264,0.6645800679125629,0.33541993208743714,precarious
design_12752,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_12753,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12754,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_12755,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12756,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12757,38,42,0.059743954480796585,2.27027027027027,0.663683803084112,0.336316196915888,precarious
design_12758,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12759,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12760,76,86,0.030175438596491227,2.2933333333333334,0.6603381797442179,0.33966182025578207,precarious
design_12761,65,70,0.03365384615384615,2.1875,0.6761234037828132,0.3238765962171868,precarious
design_12762,32,36,0.07258064516129033,2.3225806451612905,0.6561673228343176,0.34383267716568244,precarious
design_12763,54,56,0.039133473095737246,2.1132075471698113,0.6879057244377937,0.31209427556220626,precarious
design_12764,28,30,0.07936507936507936,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_12765,61,66,0.036065573770491806,2.2,0.674199862463242,0.32580013753675796,precarious
design_12766,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_12767,38,42,0.059743954480796585,2.27027027027027,0.663683803084112,0.336316196915888,precarious
design_12768,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12769,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12770,44,48,0.0507399577167019,2.2325581395348837,0.6692657668420421,0.3307342331579579,precarious
design_12771,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12772,43,46,0.05094130675526024,2.1904761904761902,0.6756639246921763,0.3243360753078237,precarious
design_12773,78,88,0.029304029304029304,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_12774,60,64,0.03615819209039548,2.169491525423729,0.6789237807000135,0.32107621929998653,precarious
design_12775,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12776,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12777,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12778,55,57,0.03838383838383838,2.111111111111111,0.6882472016116853,0.3117527983883147,precarious
design_12779,80,86,0.02721518987341772,2.1772151898734178,0.6777184707394327,0.3222815292605673,precarious
design_12780,128,140,0.0172244094488189,2.204724409448819,0.6734771180756095,0.3265228819243905,precarious
design_12781,74,80,0.029618659755646058,2.191780821917808,0.6754628043053148,0.3245371956946852,precarious
design_12782,101,112,0.022178217821782177,2.2399999999999998,0.668153104781061,0.33184689521893895,precarious
design_12783,42,46,0.053426248548199766,2.24390243902439,0.667571849251482,0.33242815074851795,precarious
design_12784,31,31,0.06666666666666667,2.0666666666666664,0.6956083436402525,0.3043916563597475,precarious
design_12785,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12786,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12787,94,106,0.024250743536948068,2.2795698924731185,0.6623286535270981,0.33767134647290187,precarious
design_12788,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12789,166,178,0.012997444322745527,2.1575757575757573,0.6807959650786833,0.31920403492131666,precarious
design_12790,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_12791,110,122,0.020350291909924937,2.238532110091743,0.6683721354720062,0.33162786452799375,precarious
design_12792,78,90,0.029970029970029972,2.337662337662338,0.6540472290116194,0.3459527709883806,precarious
design_12793,44,46,0.048625792811839326,2.1395348837209305,0.6836602258050603,0.31633977419493975,precarious
design_12794,95,100,0.022396416573348264,2.127659574468085,0.6855654600401044,0.31443453995989556,precarious
design_12795,73,84,0.0319634703196347,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12796,36,38,0.06031746031746032,2.1714285714285713,0.6786208925382962,0.32137910746170384,precarious
design_12797,40,46,0.05897435897435897,2.358974358974359,0.6510860492118233,0.34891395078817666,precarious
design_12798,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12799,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_12800,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_12801,42,44,0.05110336817653891,2.1463414634146343,0.6825753371673275,0.31742466283267246,precarious
design_12802,32,33,0.06653225806451613,2.129032258064516,0.6853444168423419,0.31465558315765807,precarious
design_12803,36,40,0.06349206349206349,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_12804,62,68,0.035959809624537285,2.2295081967213117,0.6697233845138647,0.3302766154861353,precarious
design_12805,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12806,21,22,0.10476190476190476,2.2,0.674199862463242,0.32580013753675796,precarious
design_12807,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_12808,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_12809,44,51,0.05391120507399577,2.3720930232558137,0.6492831643058216,0.35071683569417844,precarious
design_12810,66,72,0.033566433566433566,2.2153846153846155,0.6718548123582124,0.3281451876417876,precarious
design_12811,34,37,0.0659536541889483,2.242424242424242,0.6677918432759912,0.33220815672400883,precarious
design_12812,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12813,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12814,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_12815,28,30,0.07936507936507936,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_12816,21,22,0.10476190476190476,2.2,0.674199862463242,0.32580013753675796,precarious
design_12817,34,37,0.0659536541889483,2.242424242424242,0.6677918432759912,0.33220815672400883,precarious
design_12818,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_12819,44,48,0.0507399577167019,2.2325581395348837,0.6692657668420421,0.3307342331579579,precarious
design_12820,69,80,0.03410059676044331,2.3529411764705883,0.6519202405202649,0.34807975947973513,precarious
design_12821,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_12822,131,138,0.016206694069289488,2.123076923076923,0.6863049560899463,0.31369504391005365,precarious
design_12823,30,33,0.07586206896551724,2.2758620689655173,0.6628679652796169,0.3371320347203831,precarious
design_12824,37,38,0.057057057057057055,2.111111111111111,0.6882472016116853,0.3117527983883147,precarious
design_12825,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12826,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12827,59,64,0.037405026300409115,2.206896551724138,0.673145600891813,0.32685439910818703,precarious
design_12828,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_12829,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12830,35,36,0.06050420168067227,2.1176470588235294,0.6871842709362768,0.31281572906372324,precarious
design_12831,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12832,21,22,0.10476190476190476,2.2,0.674199862463242,0.32580013753675796,precarious
design_12833,58,60,0.036297640653357534,2.105263157894737,0.689202437604511,0.31079756239548895,precarious
design_12834,28,30,0.07936507936507936,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_12835,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12836,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12837,42,47,0.0545876887340302,2.2926829268292686,0.6604318380922874,0.33956816190771255,precarious
design_12838,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12839,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12840,21,22,0.10476190476190476,2.2,0.674199862463242,0.32580013753675796,precarious
design_12841,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12842,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12843,21,22,0.10476190476190476,2.2,0.674199862463242,0.32580013753675796,precarious
design_12844,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12845,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_12846,48,50,0.044326241134751775,2.127659574468085,0.6855654600401044,0.31443453995989556,precarious
design_12847,94,106,0.024250743536948068,2.2795698924731185,0.6623286535270981,0.33767134647290187,precarious
design_12848,35,38,0.06386554621848739,2.235294117647059,0.6688560540599386,0.33114394594006136,precarious
design_12849,70,82,0.03395445134575569,2.3768115942028984,0.6486383486327904,0.35136165136720965,precarious
design_12850,116,130,0.019490254872563718,2.260869565217391,0.6650621717611763,0.3349378282388237,precarious
design_12851,94,105,0.024021962937542895,2.258064516129032,0.6654751256486924,0.3345248743513076,precarious
design_12852,36,41,0.06507936507936508,2.342857142857143,0.6533217188282378,0.34667828117176225,precarious
design_12853,29,31,0.07635467980295567,2.2142857142857144,0.6720215050322471,0.3279784949677529,precarious
design_12854,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_12855,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12856,54,58,0.04053109713487072,2.188679245283019,0.6759412339280226,0.32405876607197737,precarious
design_12857,98,108,0.022722491058278983,2.2268041237113403,0.6701298934341566,0.32987010656584337,precarious
design_12858,37,38,0.057057057057057055,2.111111111111111,0.6882472016116853,0.3117527983883147,precarious
design_12859,64,71,0.03521825396825397,2.253968253968254,0.6660795536803287,0.3339204463196713,precarious
design_12860,84,94,0.026965002868617326,2.265060240963855,0.6644466582820081,0.3355533417179919,precarious
design_12861,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12862,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12863,68,75,0.03292361720807726,2.2388059701492535,0.6683312551921141,0.3316687448078859,precarious
design_12864,78,80,0.02664002664002664,2.0779220779220777,0.6937218462755804,0.3062781537244196,precarious
design_12865,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12866,41,44,0.05365853658536585,2.2,0.674199862463242,0.32580013753675796,precarious
design_12867,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_12868,21,22,0.10476190476190476,2.2,0.674199862463242,0.32580013753675796,precarious
design_12869,79,82,0.02661473547549497,2.1025641025641026,0.6896446592974972,0.3103553407025028,precarious
design_12870,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12871,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12872,80,86,0.02721518987341772,2.1772151898734178,0.6777184707394327,0.3222815292605673,precarious
design_12873,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12874,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12875,35,36,0.06050420168067227,2.1176470588235294,0.6871842709362768,0.31281572906372324,precarious
design_12876,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12877,58,68,0.0411373260738052,2.3859649122807016,0.6473929618545629,0.35260703814543715,precarious
design_12878,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12879,21,22,0.10476190476190476,2.2,0.674199862463242,0.32580013753675796,precarious
design_12880,64,70,0.034722222222222224,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_12881,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_12882,32,33,0.06653225806451613,2.129032258064516,0.6853444168423419,0.31465558315765807,precarious
design_12883,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12884,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12885,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12886,34,38,0.0677361853832442,2.3030303030303028,0.6589465276604692,0.34105347233953076,precarious
design_12887,46,48,0.0463768115942029,2.1333333333333333,0.6846531968814576,0.31534680311854235,precarious
design_12888,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12889,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_12890,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12891,94,104,0.023793182338137726,2.236559139784946,0.6686668711812965,0.33133312881870347,precarious
design_12892,68,78,0.03424056189640035,2.328358208955224,0.655352713801644,0.34464728619835605,precarious
design_12893,31,31,0.06666666666666667,2.0666666666666664,0.6956083436402525,0.3043916563597475,precarious
design_12894,49,50,0.04251700680272109,2.0833333333333335,0.6928203230275508,0.3071796769724492,precarious
design_12895,48,50,0.044326241134751775,2.127659574468085,0.6855654600401044,0.31443453995989556,precarious
design_12896,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_12897,50,57,0.04653061224489796,2.3265306122448983,0.6556100681071857,0.3443899318928143,precarious
design_12898,28,30,0.07936507936507936,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_12899,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12900,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12901,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12902,51,54,0.042352941176470586,2.1599999999999997,0.6804138174397718,0.3195861825602282,precarious
design_12903,64,72,0.03571428571428571,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_12904,142,158,0.015782639096993307,2.2411347517730498,0.6679839306791515,0.3320160693208485,precarious
design_12905,27,28,0.07977207977207977,2.1538461538461537,0.681385143869247,0.318614856130753,precarious
design_12906,41,46,0.05609756097560976,2.3000000000000003,0.659380473395787,0.340619526604213,precarious
design_12907,68,74,0.0324846356453029,2.208955223880597,0.672831853216465,0.327168146783535,precarious
design_12908,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12909,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12910,49,50,0.04251700680272109,2.0833333333333335,0.6928203230275508,0.3071796769724492,precarious
design_12911,42,44,0.05110336817653891,2.1463414634146343,0.6825753371673275,0.31742466283267246,precarious
design_12912,35,38,0.06386554621848739,2.235294117647059,0.6688560540599386,0.33114394594006136,precarious
design_12913,38,43,0.06116642958748222,2.324324324324324,0.6559211523800211,0.34407884761997887,precarious
design_12914,48,52,0.04609929078014184,2.212765957446808,0.6722522420364822,0.32774775796351785,precarious
design_12915,50,58,0.0473469387755102,2.36734693877551,0.6499336836196815,0.3500663163803185,precarious
design_12916,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12917,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12918,48,52,0.04609929078014184,2.212765957446808,0.6722522420364822,0.32774775796351785,precarious
design_12919,152,166,0.014464970372952248,2.198675496688742,0.6744029041370105,0.32559709586298946,precarious
design_12920,38,43,0.06116642958748222,2.324324324324324,0.6559211523800211,0.34407884761997887,precarious
design_12921,25,27,0.09,2.25,0.6666666666666666,0.33333333333333337,precarious
design_12922,32,35,0.07056451612903226,2.2580645161290325,0.6654751256486924,0.3345248743513076,precarious
design_12923,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_12924,21,22,0.10476190476190476,2.2,0.674199862463242,0.32580013753675796,precarious
design_12925,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_12926,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12927,78,86,0.02863802863802864,2.233766233766234,0.6690847618984093,0.33091523810159074,precarious
design_12928,80,84,0.026582278481012658,2.1265822784810124,0.6857390868530795,0.3142609131469205,precarious
design_12929,42,46,0.053426248548199766,2.24390243902439,0.667571849251482,0.33242815074851795,precarious
design_12930,72,76,0.0297339593114241,2.140845070422535,0.6834509954326607,0.31654900456733925,precarious
design_12931,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_12932,60,66,0.03728813559322034,2.2372881355932206,0.6685579234215214,0.3314420765784786,precarious
design_12933,50,56,0.045714285714285714,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_12934,47,51,0.04717853839037928,2.217391304347826,0.6715507368448513,0.32844926315514866,precarious
design_12935,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12936,49,56,0.047619047619047616,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12937,185,200,0.011750881316098707,2.1739130434782608,0.6782329983125268,0.3217670016874732,precarious
design_12938,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12939,25,27,0.09,2.25,0.6666666666666666,0.33333333333333337,precarious
design_12940,25,27,0.09,2.25,0.6666666666666666,0.33333333333333337,precarious
design_12941,72,80,0.03129890453834116,2.2535211267605635,0.6661456297237114,0.3338543702762886,precarious
design_12942,50,56,0.045714285714285714,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_12943,50,52,0.04244897959183674,2.122448979591837,0.6864064729836441,0.3135935270163559,precarious
design_12944,50,56,0.045714285714285714,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_12945,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12946,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12947,43,49,0.05426356589147287,2.3333333333333335,0.6546536707079771,0.3453463292920229,precarious
design_12948,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12949,101,112,0.022178217821782177,2.2399999999999998,0.668153104781061,0.33184689521893895,precarious
design_12950,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12951,36,38,0.06031746031746032,2.1714285714285713,0.6786208925382962,0.32137910746170384,precarious
design_12952,90,98,0.02446941323345818,2.202247191011236,0.6738557951469003,0.3261442048530997,precarious
design_12953,32,34,0.06854838709677419,2.193548387096774,0.6751906048969999,0.3248093951030001,precarious
design_12954,76,79,0.027719298245614036,2.106666666666667,0.688972818261938,0.311027181738062,precarious
design_12955,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12956,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12957,44,47,0.049682875264270614,2.186046511627907,0.6763481415000994,0.32365185849990064,precarious
design_12958,41,43,0.0524390243902439,2.15,0.6819943394704735,0.3180056605295265,precarious
design_12959,32,36,0.07258064516129033,2.3225806451612905,0.6561673228343176,0.34383267716568244,precarious
design_12960,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12961,101,110,0.02178217821782178,2.1999999999999997,0.6741998624632421,0.32580013753675785,precarious
design_12962,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_12963,67,72,0.032564450474898234,2.1818181818181817,0.67700320038633,0.32299679961367,precarious
design_12964,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_12965,82,90,0.02710027100271003,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_12966,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12967,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12968,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12969,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12970,44,48,0.0507399577167019,2.2325581395348837,0.6692657668420421,0.3307342331579579,precarious
design_12971,78,84,0.027972027972027972,2.1818181818181817,0.67700320038633,0.32299679961367,precarious
design_12972,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_12973,70,79,0.032712215320910974,2.289855072463768,0.6608395121052415,0.3391604878947585,precarious
design_12974,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12975,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_12976,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_12977,42,44,0.05110336817653891,2.1463414634146343,0.6825753371673275,0.31742466283267246,precarious
design_12978,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_12979,66,70,0.03263403263403263,2.1538461538461537,0.681385143869247,0.318614856130753,precarious
design_12980,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12981,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_12982,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12983,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12984,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12985,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12986,39,42,0.05668016194331984,2.210526315789474,0.6725927091345492,0.32740729086545084,precarious
design_12987,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12988,124,138,0.01809598741148702,2.2439024390243905,0.667571849251482,0.33242815074851795,precarious
design_12989,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_12990,96,100,0.021929824561403508,2.1052631578947367,0.6892024376045112,0.31079756239548884,precarious
design_12991,74,86,0.03184005923731951,2.3561643835616435,0.6514741780386716,0.3485258219613284,precarious
design_12992,70,82,0.03395445134575569,2.3768115942028984,0.6486383486327904,0.35136165136720965,precarious
design_12993,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12994,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_12995,74,86,0.03184005923731951,2.3561643835616435,0.6514741780386716,0.3485258219613284,precarious
design_12996,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_12997,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_12998,194,206,0.011003685700550185,2.134715025906736,0.6844315904031224,0.3155684095968776,precarious
design_12999,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13000,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_13001,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13002,49,50,0.04251700680272109,2.0833333333333335,0.6928203230275508,0.3071796769724492,precarious
design_13003,54,58,0.04053109713487072,2.188679245283019,0.6759412339280226,0.32405876607197737,precarious
design_13004,68,78,0.03424056189640035,2.328358208955224,0.655352713801644,0.34464728619835605,precarious
design_13005,36,40,0.06349206349206349,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13006,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13007,61,69,0.03770491803278689,2.3000000000000003,0.659380473395787,0.340619526604213,precarious
design_13008,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13009,56,60,0.03896103896103896,2.1818181818181817,0.67700320038633,0.32299679961367,precarious
design_13010,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13011,46,50,0.04830917874396135,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_13012,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13013,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13014,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13015,36,40,0.06349206349206349,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13016,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_13017,50,52,0.04244897959183674,2.122448979591837,0.6864064729836441,0.3135935270163559,precarious
design_13018,38,43,0.06116642958748222,2.324324324324324,0.6559211523800211,0.34407884761997887,precarious
design_13019,25,27,0.09,2.25,0.6666666666666666,0.33333333333333337,precarious
design_13020,32,34,0.06854838709677419,2.193548387096774,0.6751906048969999,0.3248093951030001,precarious
design_13021,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13022,74,80,0.029618659755646058,2.191780821917808,0.6754628043053148,0.3245371956946852,precarious
design_13023,58,60,0.036297640653357534,2.105263157894737,0.689202437604511,0.31079756239548895,precarious
design_13024,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13025,36,38,0.06031746031746032,2.1714285714285713,0.6786208925382962,0.32137910746170384,precarious
design_13026,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13027,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_13028,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13029,30,32,0.0735632183908046,2.206896551724138,0.673145600891813,0.32685439910818703,precarious
design_13030,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13031,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13032,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_13033,36,40,0.06349206349206349,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_13034,40,42,0.05384615384615385,2.153846153846154,0.6813851438692469,0.31861485613075313,precarious
design_13035,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_13036,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_13037,36,38,0.06031746031746032,2.1714285714285713,0.6786208925382962,0.32137910746170384,precarious
design_13038,101,108,0.021386138613861388,2.16,0.6804138174397717,0.3195861825602283,precarious
